la;premiere;ligne;est;ignoree 
R28;10;C479;CUSTOMER;0;1;0;NONE;20.0;0.0 
R28;11;C360;CUSTOMER;0;1;0;NONE;75.0;0.0 
R28;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R29;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R29;2;C182;CUSTOMER;0;1;0;NONE;140.0;0.0 
R29;3;C476;CUSTOMER;0;1;0;NONE;25.0;0.0 
R29;4;C335;CUSTOMER;0;1;0;NONE;90.0;0.0 
R29;5;C290;CUSTOMER;0;1;0;NONE;120.0;0.0 
R29;6;C494;CUSTOMER;0;1;0;NONE;15.0;0.0 
R29;7;C204;CUSTOMER;0;1;0;NONE;120.0;0.0 
R29;8;C281;CUSTOMER;0;1;0;NONE;120.0;0.0 
R29;9;C282;CUSTOMER;0;1;0;NONE;120.0;0.0 
R29;10;C150;CUSTOMER;0;1;0;NONE;160.0;0.0 
R29;11;C527;CUSTOMER;0;1;0;NONE;10.0;0.0 
R29;12;C493;CUSTOMER;0;1;0;NONE;15.0;0.0 
R29;13;C504;CUSTOMER;0;1;0;NONE;10.0;0.0 
R29;14;C501;CUSTOMER;0;1;0;NONE;15.0;0.0 
R29;15;C458;CUSTOMER;0;1;0;NONE;40.0;0.0 
R29;16;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R30;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R30;2;C144;CUSTOMER;0;1;0;NONE;175.0;0.0 
R30;3;C266;CUSTOMER;0;1;0;NONE;120.0;0.0 
R30;4;C147;CUSTOMER;0;1;0;NONE;170.0;0.0 
R30;5;C176;CUSTOMER;0;1;0;NONE;145.0;0.0 
R30;6;C511;CUSTOMER;0;1;0;NONE;10.0;0.0 
R30;7;C173;CUSTOMER;0;1;0;NONE;145.0;0.0 
R30;8;C127;CUSTOMER;0;1;0;NONE;190.0;0.0 
R30;9;C486;CUSTOMER;0;1;0;NONE;20.0;0.0 
R30;10;C482;CUSTOMER;0;1;0;NONE;20.0;0.0 
R30;11;C529;CUSTOMER;0;1;0;NONE;5.0;0.0 
R30;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R31;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R31;2;C12;CUSTOMER;0;1;0;NONE;120.0;0.0 
R31;3;C35;CUSTOMER;0;1;0;NONE;60.0;0.0 
R31;4;C383;CUSTOMER;0;1;0;NONE;60.0;0.0 
R31;5;C386;CUSTOMER;0;1;0;NONE;60.0;0.0 
R31;6;C75;CUSTOMER;0;1;0;NONE;300.0;0.0 
R31;7;C227;CUSTOMER;0;1;0;NONE;120.0;0.0 
R31;8;C184;CUSTOMER;0;1;0;NONE;135.0;0.0 
R31;9;C232;CUSTOMER;0;1;0;NONE;120.0;0.0 
R31;10;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R32;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R32;2;C531;CUSTOMER;0;1;0;NONE;5.0;0.0 
R32;3;C354;CUSTOMER;0;1;0;NONE;80.0;0.0 
R32;4;C331;CUSTOMER;0;1;0;NONE;95.0;0.0 
R32;5;C240;CUSTOMER;0;1;0;NONE;120.0;0.0 
R32;6;C155;CUSTOMER;0;1;0;NONE;160.0;0.0 
R32;7;C38;CUSTOMER;0;1;0;NONE;60.0;0.0 
R32;8;C384;CUSTOMER;0;1;0;NONE;60.0;0.0 
R32;9;C161;CUSTOMER;0;1;0;NONE;155.0;0.0 
R32;10;C37;CUSTOMER;0;1;0;NONE;60.0;0.0 
R32;11;C322;CUSTOMER;0;1;0;NONE;100.0;0.0 
R32;12;C417;CUSTOMER;0;1;0;NONE;60.0;0.0 
R32;13;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R33;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R33;2;C1;CUSTOMER;0;1;0;NONE;400.0;0.0 
R33;3;C69;CUSTOMER;0;1;0;NONE;360.0;0.0 
R33;4;C206;CUSTOMER;0;1;0;NONE;120.0;0.0 
R33;5;C309;CUSTOMER;0;1;0;NONE;110.0;0.0 
R33;6;C540;CUSTOMER;0;1;0;NONE;5.0;0.0 
R33;7;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R34;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R34;2;C70;CUSTOMER;0;1;0;NONE;360.0;0.0 
R34;3;C334;CUSTOMER;0;1;0;NONE;95.0;0.0 
R34;4;C156;CUSTOMER;0;1;0;NONE;160.0;0.0 
R34;5;C463;CUSTOMER;0;1;0;NONE;35.0;0.0 
R34;6;C273;CUSTOMER;0;1;0;NONE;120.0;0.0 
R34;7;C20;CUSTOMER;0;1;0;NONE;120.0;0.0 
R34;8;C502;CUSTOMER;0;1;0;NONE;15.0;0.0 
R34;9;C379;CUSTOMER;0;1;0;NONE;65.0;0.0 
R34;10;C490;CUSTOMER;0;1;0;NONE;20.0;0.0 
